ref,osm_type,osm_id,lat,lon,action
4,node,455154323,44.9440834,4.8411728,modify
6,node,4369382974,44.9447819,4.8543417,modify
1,node,826791979,44.9419262,4.8611613,modify
3,node,4379751143,44.942674,4.8597557,modify
2,,,44.943165,4.8587575,create
5,,,44.943367,4.8409004,create
7,,,44.944542,4.841819,create
