ref,osm_type,osm_id,lat,lon,action
4,node,5197628737,48.8287964,2.3221314,modify
3,node,4085183957,48.8951889,2.3404176,modify
5,node,7342602065,48.8496163,2.3497542,modify
8,node,3397486193,48.8662126,2.3704884,modify
2,node,5842449643,48.8894614,2.3436729,modify
7,node,5363368107,48.8712808,2.3617285,modify
6,node,4721277877,48.8692522,2.3713852,modify
9,node,1312133690,48.8624917,2.3768261,modify
1,,,48.849747,2.3757248,create
